,addr:postcode,koatuu,lat,lon,name,name:en,name:prefix,name:ru,name:uk,place,population,postal_code
353114,27225,3520888001,48.06518,31.90018,Кривоносове,Kryvonosove,село,,,village,391,
353115,70402,2322187202,48.0646966,34.9327252,Дніпрові Хвилі,Dniprovi Khvyli,село,Днепровы Хвыли,Дніпрові Хвилі,village,89,
353116,52434,1225085003,48.06484,34.51183,Мирне,Myrne,село,Мирное,Мирне,hamlet,33,
353117,66125,5120689101,48.06484,29.60129,Чернече,Cherneche,село,Чернече,Чернече,village,1002,
353118,78726,2620883003,48.06484,24.95579,Полянки,Polianky,село,Полянки,Полянки,village,604,
353119,70016,2321581003,48.0645,35.31933,Вербове,Verbove,село,Вербовое,Вербове,village,438,
353120,55235,4825488201,48.0645,30.71606,Чаусове,Chausove,село,Чаусово,Чаусове,village,721,
353121,42420,1225084505,48.06415,34.25262,Чернігівка,Chernihivka,село,Черниговка,Чернігівка,village,64,
353122,66004,5122583602,48.06415,29.20063,Федорівка,Fedorivka,село,Фёдоровка,Федорівка,village,172,
353123,59023,7324586002,48.06415,25.54733,Нова Красношора,Nova Krasnoshora,село,Новая Красношора,Нова Красношора,village,191,
353124,90647,2123685001,48.06415,24.43703,Луги,Luhy,село,Луги,Луги,village,1008,
353125,90361,2121285903,48.06415,22.98615,Затисівка,Zatysivka,село,Затисовка,Затисівка,village,528,
353126,53615,1224285602,48.0553712,36.5361082,Підгаврилівка,Pidhavrylivka,село,Подгавриловка,Підгаврилівка,village,393,
353127,70112,2323686202,48.06347,35.88032,Берестове,Berestove,село,Берестовое,Берестове,village,152,
353128,59115,7323580502,48.0620852,25.0286615,Греблина,Hreblyna,село,Греблина,Греблина,village,295,
353129,53180,1225284403,48.061709,34.1685857,Володимирівка,Volodymyrivka,село,Владимировка,Володимирівка,village,381,
353130,53180,1225284405,48.0622106,34.0637618,Катеринівка,Katerynivka,село,Катериновка,Катеринівка,hamlet,24,
353131,90354,2121284101,48.0674088,22.9277515,Пийтерфолво,Pyiterfolvo,село,Пийтерфолво,Пийтерфолво,village,2016,
353132,70402,2322187204,48.0613873,35.02785,Крилівське,Krylivske,село,Крыловское,Крилівське,hamlet,42,
353133,55434,4821481701,48.06209,31.70654,Костувате,Kostuvate,село,Костоватое,Костувате,village,456,
353134,94803,4424281102,48.06175,39.71729,Ананьївка,Ananivka,село,Ананьевка,Ананьївка,village,225,
353135,53620,1224287804,48.0620418,36.3642234,Киричкове,Kyrychkove,село,Киричково,Киричкове,village,106,
353136,78723,2620882001,48.06175,24.87751,Голови,Holovy,село,Головы,Голови,village,1599,
353137,53020,1221884001,48.06141,33.28102,Лозуватка,Lozuvatka,село,Лозоватка,Лозуватка,village,6730,
353138,55235,4825484090,48.06141,30.70129,Чаусове Друге,Chausove Druhe,село,Чаусово Второе,Чаусове Друге,village,610,
353140,28545,3521980703,48.0608537,32.7885027,Вишневе,Vyshneve,село,Вишнёвое,Вишневе,village,114,
353141,59115,7323580501,48.0601747,25.0442063,Дихтинець,Dykhtynets,село,Дихтинец,Дихтинець,village,1003,
353142,94638,4410345900,48.06072,39.1333,Дубівський,Dubivskyi,селище міського типу,Дубовский,Дубівський,town,4074,
353143,52661,1220784103,48.06072,35.99018,Веселий Кут,Veselyi Kut,село,Весёлый Кут,Веселий Кут,village,131,
353144,27213,3520880301,48.06072,32.27028,Олексіївка,Oleksiivka,село,Алексеевка,Олексіївка,village,654,
353145,28545,3521980705,48.0605914,32.7681234,Згода,Zhoda,село,Згода,Згода,village,261,
353146,28641,3525882302,48.0659902,32.5333527,Мар’янівка,Marianivka,село,Марьяновка,Мар’янівка,village,340,
353147,55430,4821480404,48.0603982,31.6262695,Дарниця,Darnytsia,село,Дарница,Дарниця,hamlet,32,
353148,66023,5122584801,48.06038,29.34517,Смолянка,Smolianka,село,Смолянка,Смолянка,village,434,
353149,53607,1224286103,48.06003,36.10107,Дрозди,Drozdy,село,,Дрозди,village,94,
353150,70015,2321586801,48.06003,35.22972,Петро-Михайлівка,Petro-Mykhailivka,село,Петро-Михайловка,Петро-Михайлівка,village,1500,
353151,53100,1225255101,48.0709672,34.0445508,Широке,Shyroke,село,,Широке,village,176,
353152,90571,2124482402,48.06003,23.86711,Пещера,Peschera,село,Пещера,Пещера,village,104,
353153,70024,2321583003,48.05969,35.70145,Крутий Яр,Krutyi Yar,село,Крутой Яр,Крутий Яр,village,130,
353154,90457,2125355303,48.0593795,23.3500819,Шаян,Shaian,село,Шаян,Шаян,village,534,
353155,52451,1225083701,48.0615296,34.8211767,Малозахарине,Malozakharyne,село,Малозахарино,Малозахарине,village,219,
353156,52451,1225083703,48.059985,34.7911,Сонячне,Soniachne,село,,Сонячне,village,134,
353157,28541,3521986401,48.0586653,32.9423735,Новогригорівка Друга,Novohryhorivka Druha,село,Новогригоровка Вторая,Новогригорівка Друга,village,378,
353158,28613,3525884703,48.0588225,32.5878091,Новокиївка,Novokyivka,село,Новокиевка,Новокиївка,village,101,
353159,90554,2124484001,48.05866,23.6453299,Лази,Lazy,село,Лазы,Лази,village,3801,
353160,70022,2321587001,48.05797,35.60017,Привільне,Pryvilne,село,Привольное,Привільне,village,404,
353161,55432,4821480406,48.05797,31.57162,Мостове,Mostove,село,Мостовое,Мостове,village,193,
353162,66031,5122584301,48.05797,29.05026,Писарівка,Pysarivka,село,Писаревка,Писарівка,village,1677,
353163,70021,2321587201,48.0581505,35.4998241,Солоне,Solone,село,Солёное,Солоне,village,1292,
353164,52434,1225085001,48.0627532,34.545211,Павлівка,Pavlivka,село,Павловка,Павлівка,village,544,
353165,27200,3520810100,48.05729,32.15938,Бобринець,Bobrynets,місто,Бобринец,Бобринець,town,10945,
353166,90354,2121284103,48.05729,22.95902,Форголань,Forholan,село,Форголань,Форголань,village,890,
353167,90620,2123655800,48.0566001,24.0641799,Кобилецька Поляна,Kobyletska Poliana,селище міського типу,Кобылецкая Поляна,Кобилецька Поляна,town,3411,
353168,50481,1211090009,48.0560618,33.5343638,Тернуватий Кут,Ternuvatyi Kut,село,Терноватый Кут,Тернуватий Кут,village,112,
353169,60422,7321088501,48.0561985,25.8336957,Сучевени,Sucheveny,село,Сучевены,Сучевени,village,1661,
353170,90363,2121286202,48.05626,23.08605,Холмовець,Kholmovets,село,Холмовец,Холмовець,village,715,
353171,60445,7321081801,48.0559901,26.0256789,Опришени,Oprysheny,село,Опришены,Опришени,village,2408,
353172,59122,7323582002,48.0535957,24.9813751,Великий Липовець,Velykyi Lypovets,село,Великий Липовец,Великий Липовець,village,167,
353173,53021,1221882203,48.0554452,33.1072407,Анастасівка,Anastasivka,село,Анастасовка,Анастасівка,village,152,
353175,90574,2124481601,48.05523,23.88496,Глибокий Потік,Hlybokyi Potik,село,Глубокий Поток,Глибокий Потік,village,5531,
353176,70022,2321587002,48.05488,35.58231,Богданівка,Bohdanivka,село,Богдановка,Богданівка,village,92,
353177,53620,1224287808,48.05454,36.39599,Маяк,Maiak,село,Маяк,Маяк,village,93,
353178,28543,3521980701,48.055154,32.852152,Богданівка,Bohdanivka,село,Богдановка,Богданівка,village,515,
353179,66022,5122581201,48.0542,29.27273,Будеї,Budei,село,Будеи,Будеї,village,1200,
353180,90551,2124486201,48.0542,23.5265399,Руське Поле,Ruske Pole,село,Русское Поле,Руське Поле,village,5243,
353182,60423,7321088502,48.0532081,25.8856941,Петричанка,Petrychanka,село,Петричанка,Петричанка,village,641,
353183,27215,3520882403,48.0568818,32.3531609,Оленівське,Olenivske,село,Оленовское,Оленівське,village,108,
353184,70024,2321583001,48.05317,35.66093,Максимівка,Maksymivka,село,Максимовка,Максимівка,village,567,
353185,53100,1225255104,48.0519266,34.0423844,Тарасівка,Tarasivka,село,Тарасовка,Тарасівка,village,54,
353186,53040,1221885903,48.0567393,33.634022,Зелене Поле,Zelene Pole,село,Зелёное Поле,Зелене Поле,village,692,
353187,66122,5120689503,48.05248,29.78325,Ракулове,Rakulove,село,Ракулово,Ракулове,village,466,
353188,78730,2620884001,48.05248,24.74876,Зелене,Zelene,село,Зелёное,Зелене,village,815,
353189,60434,7321087404,48.051957,26.113055,Поляна,Poliana,село,Поляна,Поляна,village,466,
353190,70027,2321582004,48.05145,35.56274,Вівчарне,Vivcharne,село,Овчарное,Вівчарне,hamlet,24,
353191,52450,1225083801,48.0633911,34.7303518,Багате,Bahate,село,Богатое,Багате,village,284,
353192,59124,7323581503,48.05145,25.07938,Площі,Ploschi,село,Площи,Площі,village,283,
353193,70110,2323683508,48.05111,35.77217,Петропавлівське,Petropavlivske,село,Петропавловское,Петропавлівське,village,97,
353194,53040,1221885905,48.0497028,33.6216671,Лісове,Lisove,село,,Лісове,village,58,
353195,59024,7324586001,48.050943,25.6222054,Чудей,Chudei,село,Чудей,Чудей,village,5265,
353197,70110,2323683502,48.05076,35.75535,Богунівка,Bohunivka,село,Богуновка,Богунівка,hamlet,49,
353198,90645,2123681303,48.05076,24.3924,Бребоя,Breboia,село,Бребоя,Бребоя,village,710,
353199,53620,1224287805,48.0521852,36.3810567,Кривобокове,Kryvobokove,село,Кривобоково,Кривобокове,village,82,
353200,55434,4821481702,48.05042,31.74053,Петрівка Перша,Petrivka Persha,село,Петровка Первая,Петрівка Перша,village,187,
353201,28611,3525888301,48.05008,32.47009,Степанівка,Stepanivka,село,Степановка,Степанівка,village,517,
353202,55434,4821481703,48.04973,31.70414,Петрівка Друга,Petrivka Druha,село,Петровка Вторая,Петрівка Друга,hamlet,8,
